line_num,token_num,token_str,term_str
639,4,her,her
639,5,membership,membership
639,6,in,in
639,7,a,a
639,8,rather,rather
639,9,distinguished,distinguished
639,10,secret,secret
640,0,society,society
640,1,to,to
640,2,which,which
640,3,she,she
640,4,and,and
640,5,Tom,tom
640,6,belonged.,belonged
642,0,------------------------------------------------------------------------,
644,0,"Inside,",inside
644,1,the,the
644,2,crimson,crimson
644,3,room,room
644,4,bloomed,bloomed
644,5,with,with
644,6,light.,light
644,7,Tom,tom
644,8,and,and
644,9,Miss,miss
644,10,Baker,baker
644,11,sat,sat
644,12,at,at
645,0,either,either
645,1,end,end
645,2,of,of
645,3,the,the
645,4,long,long
645,5,couch,couch
645,6,and,and
645,7,she,she
645,8,read,read
645,9,aloud,aloud
645,10,to,to
645,11,him,him
645,12,from,from
645,13,the,the
646,0,Saturday,saturday
646,1,Evening,evening
646,2,Post—the,postthe
646,3,"words,",words
646,4,murmurous,murmurous
646,5,and,and
646,6,"uninflected,",uninflected
646,7,running,running
647,0,together,together
647,1,in,in
647,2,a,a
647,3,soothing,soothing
647,4,tune.,tune
647,5,The,the
647,6,"lamplight,",lamplight
647,7,bright,bright
647,8,on,on
647,9,his,his
647,10,boots,boots
647,11,and,and
648,0,dull,dull
648,1,on,on
648,2,the,the
648,3,autumn-leaf,autumnleaf
648,4,yellow,yellow
648,5,of,of
648,6,her,her
648,7,"hair,",hair
648,8,glinted,glinted
648,9,along,along
648,10,the,the
648,11,paper,paper
648,12,as,as
649,0,she,she
649,1,turned,turned
649,2,a,a
649,3,page,page
649,4,with,with
649,5,a,a
649,6,flutter,flutter
649,7,of,of
649,8,slender,slender
649,9,muscles,muscles
649,10,in,in
649,11,her,her
649,12,arms.,arms
651,0,When,when
651,1,we,we
651,2,came,came
651,3,in,in
651,4,she,she
651,5,held,held
651,6,us,us
651,7,silent,silent
651,8,for,for
651,9,a,a
651,10,moment,moment
651,11,with,with
651,12,a,a
651,13,lifted,lifted
651,14,hand.,hand
653,0,“To,to
653,1,be,be
653,2,"continued,”",continued
653,3,she,she
653,4,"said,",said
653,5,tossing,tossing
653,6,the,the
653,7,magazine,magazine
653,8,on,on
653,9,the,the
653,10,"table,",table
653,11,“in,in
654,0,our,our
654,1,very,very
654,2,next,next
654,3,issue.”,issue
656,0,Her,her
656,1,body,body
656,2,asserted,asserted
656,3,itself,itself
656,4,with,with
656,5,a,a
656,6,restless,restless
656,7,movement,movement
656,8,of,of
656,9,her,her
656,10,"knee,",knee
656,11,and,and
656,12,she,she
657,0,stood,stood
657,1,up.,up
659,0,“Ten,ten
659,1,"o’clock,”",oclock
659,2,she,she
659,3,"remarked,",remarked
659,4,apparently,apparently
659,5,finding,finding
659,6,the,the
659,7,time,time
659,8,on,on
659,9,the,the
660,0,ceiling.,ceiling
660,1,“Time,time
660,2,for,for
660,3,this,this
660,4,good,good
660,5,girl,girl
660,6,to,to
660,7,go,go
660,8,to,to
660,9,bed.”,bed
662,0,“Jordan’s,jordans
662,1,going,going
662,2,to,to
662,3,play,play
662,4,in,in
662,5,the,the
662,6,tournament,tournament
662,7,"tomorrow,”",tomorrow
662,8,explained,explained
662,9,"Daisy,",daisy
663,0,“over,over
663,1,at,at
663,2,Westchester.”,westchester
665,0,“Oh—you’re,ohyoure
665,1,Jordan,jordan
665,2,Baker.”,baker
667,0,I,i
667,1,knew,knew
667,2,now,now
667,3,why,why
667,4,her,her
667,5,face,face
667,6,was,was
667,7,familiar—its,familiarits
667,8,pleasing,pleasing
667,9,contemptuous,contemptuous
668,0,expression,expression
668,1,had,had
668,2,looked,looked
668,3,out,out
668,4,at,at
668,5,me,me
668,6,from,from
668,7,many,many
668,8,rotogravure,rotogravure
668,9,pictures,pictures
668,10,of,of
668,11,the,the
669,0,sporting,sporting
669,1,life,life
669,2,at,at
669,3,Asheville,asheville
669,4,and,and
669,5,Hot,hot
669,6,Springs,springs
669,7,and,and
669,8,Palm,palm
669,9,Beach.,beach
669,10,I,i
669,11,had,had
669,12,heard,heard
670,0,some,some
670,1,story,story
670,2,of,of
670,3,her,her
670,4,"too,",too
670,5,a,a
670,6,"critical,",critical
670,7,unpleasant,unpleasant
670,8,"story,",story
670,9,but,but
670,10,what,what
670,11,it,it
670,12,was,was
670,13,I,i
671,0,had,had
671,1,forgotten,forgotten
671,2,long,long
671,3,ago.,ago
673,0,“Good,good
673,1,"night,”",night
673,2,she,she
673,3,said,said
673,4,softly.,softly
673,5,“Wake,wake
673,6,me,me
673,7,at,at
673,8,"eight,",eight
673,9,won’t,wont
673,10,you.”,you
675,0,“If,if
675,1,you’ll,youll
675,2,get,get
675,3,up.”,up
677,0,“I,i
677,1,will.,will
677,2,Good,good
677,3,"night,",night
677,4,Mr.,mr
677,5,Carraway.,carraway
677,6,See,see
677,7,you,you
677,8,anon.”,anon
679,0,“Of,of
679,1,course,course
679,2,you,you
679,3,"will,”",will
679,4,confirmed,confirmed
679,5,Daisy.,daisy
679,6,“In,in
679,7,fact,fact
679,8,I,i
679,9,think,think
679,10,I’ll,ill
679,11,arrange,arrange
679,12,a,a
680,0,marriage.,marriage
680,1,Come,come
680,2,over,over
680,3,"often,",often
680,4,"Nick,",nick
680,5,and,and
680,6,I’ll,ill
680,7,sort,sort
680,8,of—oh—fling,ofohfling
680,9,you,you
681,0,together.,together
681,1,You,you
681,2,know—lock,knowlock
681,3,you,you
681,4,up,up
681,5,accidentally,accidentally
681,6,in,in
681,7,linen,linen
681,8,closets,closets
681,9,and,and
681,10,push,push
682,0,you,you
682,1,out,out
682,2,to,to
682,3,sea,sea
682,4,in,in
682,5,a,a
682,6,"boat,",boat
682,7,and,and
682,8,all,all
682,9,that,that
682,10,sort,sort
682,11,of,of
682,12,thing—”,thing
684,0,“Good,good
684,1,"night,”",night
684,2,called,called
684,3,Miss,miss
684,4,Baker,baker
684,5,from,from
684,6,the,the
684,7,stairs.,stairs
684,8,“I,i
684,9,haven’t,havent
684,10,heard,heard
684,11,a,a
685,0,word.”,word
687,0,“She’s,shes
687,1,a,a
687,2,nice,nice
687,3,"girl,”",girl
687,4,said,said
687,5,Tom,tom
687,6,after,after
687,7,a,a
687,8,moment.,moment
687,9,“They,they
687,10,oughtn’t,oughtnt
687,11,to,to
687,12,let,let
688,0,her,her
688,1,run,run
688,2,around,around
688,3,the,the
688,4,country,country
688,5,this,this
688,6,way.”,way
690,0,“Who,who
690,1,oughtn’t,oughtnt
690,2,to?”,to
690,3,inquired,inquired
690,4,Daisy,daisy
690,5,coldly.,coldly
692,0,“Her,her
692,1,family.”,family
694,0,“Her,her
694,1,family,family
694,2,is,is
694,3,one,one
694,4,aunt,aunt
694,5,about,about
694,6,a,a
694,7,thousand,thousand
694,8,years,years
694,9,old.,old
694,10,"Besides,",besides
694,11,Nick’s,nicks
695,0,going,going
695,1,to,to
695,2,look,look
695,3,after,after
695,4,"her,",her
695,5,aren’t,arent
695,6,"you,",you
695,7,Nick?,nick
695,8,She’s,shes
695,9,going,going
695,10,to,to
695,11,spend,spend
695,12,lots,lots
696,0,of,of
696,1,weekends,weekends
696,2,out,out
696,3,here,here
696,4,this,this
696,5,summer.,summer
696,6,I,i
696,7,think,think
696,8,the,the
696,9,home,home
696,10,influence,influence
696,11,will,will
696,12,be,be
697,0,very,very
697,1,good,good
697,2,for,for
697,3,her.”,her
699,0,Daisy,daisy
699,1,and,and
699,2,Tom,tom
699,3,looked,looked
699,4,at,at
699,5,each,each
699,6,other,other
699,7,for,for
699,8,a,a
699,9,moment,moment
699,10,in,in
699,11,silence.,silence
701,0,“Is,is
701,1,she,she
701,2,from,from
701,3,New,new
701,4,York?”,york
701,5,I,i
701,6,asked,asked
701,7,quickly.,quickly
703,0,“From,from
703,1,Louisville.,louisville
703,2,Our,our
703,3,white,white
703,4,girlhood,girlhood
703,5,was,was
703,6,passed,passed
703,7,together,together
703,8,there.,there
703,9,Our,our
704,0,beautiful,beautiful
704,1,white—”,white
706,0,“Did,did
706,1,you,you
706,2,give,give
706,3,Nick,nick
706,4,a,a
706,5,little,little
706,6,heart,heart
706,7,to,to
706,8,heart,heart
706,9,talk,talk
706,10,on,on
706,11,the,the
706,12,veranda?”,veranda
707,0,demanded,demanded
707,1,Tom,tom
707,2,suddenly.,suddenly
709,0,“Did,did
709,1,I?”,i
709,2,She,she
709,3,looked,looked
709,4,at,at
709,5,me.,me
709,6,“I,i
709,7,can’t,cant
709,8,seem,seem
709,9,to,to
709,10,"remember,",remember
709,11,but,but
709,12,I,i
709,13,think,think
709,14,we,we
710,0,talked,talked
710,1,about,about
710,2,the,the
710,3,Nordic,nordic
710,4,race.,race
710,5,"Yes,",yes
710,6,I’m,im
710,7,sure,sure
710,8,we,we
710,9,did.,did
710,10,It,it
710,11,sort,sort
710,12,of,of
710,13,crept,crept
711,0,up,up
711,1,on,on
711,2,us,us
711,3,and,and
711,4,first,first
711,5,thing,thing
711,6,you,you
711,7,know—”,know
713,0,“Don’t,dont
713,1,believe,believe
713,2,everything,everything
713,3,you,you
713,4,"hear,",hear
713,5,"Nick,”",nick
713,6,he,he
713,7,advised,advised
713,8,me.,me
715,0,I,i
715,1,said,said
715,2,lightly,lightly
715,3,that,that
715,4,I,i
715,5,had,had
715,6,heard,heard
715,7,nothing,nothing
715,8,at,at
715,9,"all,",all
715,10,and,and
715,11,a,a
715,12,few,few
715,13,minutes,minutes
716,0,later,later
716,1,I,i
716,2,got,got
716,3,up,up
716,4,to,to
716,5,go,go
716,6,home.,home
716,7,They,they
716,8,came,came
716,9,to,to
716,10,the,the
716,11,door,door
716,12,with,with
716,13,me,me
716,14,and,and
716,15,stood,stood
717,0,side,side
717,1,by,by
717,2,side,side
717,3,in,in
717,4,a,a
717,5,cheerful,cheerful
717,6,square,square
717,7,of,of
717,8,light.,light
717,9,As,as
717,10,I,i
717,11,started,started
717,12,my,my
717,13,motor,motor
718,0,Daisy,daisy
718,1,peremptorily,peremptorily
718,2,called:,called
718,3,“Wait!”,wait
720,0,“I,i
720,1,forgot,forgot
720,2,to,to
720,3,ask,ask
720,4,you,you
720,5,"something,",something
720,6,and,and
720,7,it’s,its
720,8,important.,important
720,9,We,we
720,10,heard,heard
720,11,you,you
720,12,were,were
721,0,engaged,engaged
721,1,to,to
721,2,a,a
721,3,girl,girl
721,4,out,out
721,5,West.”,west
723,0,“That’s,thats
723,1,"right,”",right
723,2,corroborated,corroborated
723,3,Tom,tom
723,4,kindly.,kindly
723,5,“We,we
723,6,heard,heard
723,7,that,that
723,8,you,you
723,9,were,were
724,0,engaged.”,engaged
726,0,“It’s,its
726,1,a,a
726,2,libel.,libel
726,3,I’m,im
726,4,too,too
726,5,poor.”,poor
728,0,“But,but
728,1,we,we
728,2,heard,heard
728,3,"it,”",it
728,4,insisted,insisted
728,5,"Daisy,",daisy
728,6,surprising,surprising
728,7,me,me
728,8,by,by
728,9,opening,opening
728,10,up,up
728,11,again,again
729,0,in,in
729,1,a,a
729,2,flower-like,flowerlike
729,3,way.,way
729,4,“We,we
729,5,heard,heard
729,6,it,it
729,7,from,from
729,8,three,three
729,9,"people,",people
729,10,so,so
729,11,it,it
729,12,must,must
729,13,be,be
730,0,true.”,true
732,0,Of,of
732,1,course,course
732,2,I,i
732,3,knew,knew
732,4,what,what
732,5,they,they
732,6,were,were
732,7,referring,referring
732,8,"to,",to
732,9,but,but
732,10,I,i
732,11,wasn’t,wasnt
732,12,even,even
733,0,vaguely,vaguely
733,1,engaged.,engaged
733,2,The,the
733,3,fact,fact
733,4,that,that
733,5,gossip,gossip
733,6,had,had
733,7,published,published
733,8,the,the
733,9,banns,banns
733,10,was,was
733,11,one,one
734,0,of,of
734,1,the,the
734,2,reasons,reasons
734,3,I,i
734,4,had,had
734,5,come,come
734,6,East.,east
734,7,You,you
734,8,can’t,cant
734,9,stop,stop
734,10,going,going
734,11,with,with
734,12,an,an
734,13,old,old
735,0,friend,friend
735,1,on,on
735,2,account,account
735,3,of,of
735,4,"rumours,",rumours
735,5,and,and
735,6,on,on
735,7,the,the
735,8,other,other
735,9,hand,hand
735,10,I,i
735,11,had,had
735,12,no,no
735,13,intention,intention
736,0,of,of
736,1,being,being
736,2,rumoured,rumoured
736,3,into,into
736,4,marriage.,marriage
738,0,Their,their
738,1,interest,interest
738,2,rather,rather
738,3,touched,touched
738,4,me,me
738,5,and,and
738,6,made,made
738,7,them,them
738,8,less,less
738,9,remotely,remotely
739,0,"rich—nevertheless,",richnevertheless
739,1,I,i
739,2,was,was
739,3,confused,confused
739,4,and,and
739,5,a,a
739,6,little,little
739,7,disgusted,disgusted
739,8,as,as
739,9,I,i
739,10,drove,drove
740,0,away.,away
740,1,It,it
740,2,seemed,seemed
740,3,to,to
740,4,me,me
740,5,that,that
740,6,the,the
740,7,thing,thing
740,8,for,for
740,9,Daisy,daisy
740,10,to,to
740,11,do,do
740,12,was,was
740,13,to,to
740,14,rush,rush
740,15,out,out
741,0,of,of
741,1,the,the
741,2,"house,",house
741,3,child,child
741,4,in,in
741,5,arms—but,armsbut
741,6,apparently,apparently
741,7,there,there
741,8,were,were
741,9,no,no
741,10,such,such
742,0,intentions,intentions
742,1,in,in
742,2,her,her
742,3,head.,head
742,4,As,as
742,5,for,for
742,6,"Tom,",tom
742,7,the,the
742,8,fact,fact
742,9,that,that
742,10,he,he
742,11,“had,had
742,12,some,some
742,13,woman,woman
743,0,in,in
743,1,New,new
743,2,York”,york
743,3,was,was
743,4,really,really
743,5,less,less
743,6,surprising,surprising
743,7,than,than
743,8,that,that
743,9,he,he
743,10,had,had
743,11,been,been
744,0,depressed,depressed
744,1,by,by
744,2,a,a
744,3,book.,book
744,4,Something,something
744,5,was,was
744,6,making,making
744,7,him,him
744,8,nibble,nibble
744,9,at,at
744,10,the,the
744,11,edge,edge
744,12,of,of
745,0,stale,stale
745,1,ideas,ideas
745,2,as,as
745,3,if,if
745,4,his,his
745,5,sturdy,sturdy
745,6,physical,physical
745,7,egotism,egotism
745,8,no,no
745,9,longer,longer
745,10,nourished,nourished
745,11,his,his
746,0,peremptory,peremptory
746,1,heart.,heart
748,0,Already,already
748,1,it,it
748,2,was,was
748,3,deep,deep
748,4,summer,summer
748,5,on,on
748,6,roadhouse,roadhouse
748,7,roofs,roofs
748,8,and,and
748,9,in,in
748,10,front,front
748,11,of,of
748,12,wayside,wayside
749,0,"garages,",garages
749,1,where,where
749,2,new,new
749,3,red,red
749,4,petrol-pumps,petrolpumps
749,5,sat,sat
749,6,out,out
749,7,in,in
749,8,pools,pools
749,9,of,of
749,10,"light,",light
749,11,and,and
750,0,when,when
750,1,I,i
750,2,reached,reached
750,3,my,my
750,4,estate,estate
750,5,at,at
750,6,West,west
750,7,Egg,egg
750,8,I,i
750,9,ran,ran
750,10,the,the
750,11,car,car
750,12,under,under
750,13,its,its
750,14,shed,shed
750,15,and,and
751,0,sat,sat
751,1,for,for
751,2,a,a
751,3,while,while
751,4,on,on
751,5,an,an
751,6,abandoned,abandoned
751,7,grass,grass
751,8,roller,roller
751,9,in,in
751,10,the,the
751,11,yard.,yard
751,12,The,the
751,13,wind,wind
751,14,had,had
752,0,blown,blown
752,1,"off,",off
752,2,leaving,leaving
752,3,a,a
752,4,"loud,",loud
752,5,bright,bright
752,6,"night,",night
752,7,with,with
752,8,wings,wings
752,9,beating,beating
752,10,in,in
752,11,the,the
753,0,trees,trees
753,1,and,and
753,2,a,a
753,3,persistent,persistent
753,4,organ,organ
753,5,sound,sound
753,6,as,as
753,7,the,the
753,8,full,full
753,9,bellows,bellows
753,10,of,of
753,11,the,the
753,12,earth,earth
754,0,blew,blew
754,1,the,the
754,2,frogs,frogs
754,3,full,full
754,4,of,of
754,5,life.,life
754,6,The,the
754,7,silhouette,silhouette
754,8,of,of
754,9,a,a
754,10,moving,moving
754,11,cat,cat
754,12,wavered,wavered
755,0,across,across
755,1,the,the
755,2,"moonlight,",moonlight
755,3,"and,",and
755,4,turning,turning
755,5,my,my
755,6,head,head
755,7,to,to
755,8,watch,watch
755,9,"it,",it
755,10,I,i
755,11,saw,saw
755,12,that,that
755,13,I,i
756,0,was,was
756,1,not,not
756,2,alone—fifty,alonefifty
756,3,feet,feet
756,4,away,away
756,5,a,a
756,6,figure,figure
756,7,had,had
756,8,emerged,emerged
756,9,from,from
756,10,the,the
756,11,shadow,shadow
756,12,of,of
757,0,my,my
757,1,neighbour’s,neighbours
757,2,mansion,mansion
757,3,and,and
757,4,was,was
757,5,standing,standing
757,6,with,with
757,7,his,his
757,8,hands,hands
757,9,in,in
757,10,his,his
757,11,pockets,pockets
758,0,regarding,regarding
758,1,the,the
758,2,silver,silver
758,3,pepper,pepper
758,4,of,of
758,5,the,the
758,6,stars.,stars
758,7,Something,something
758,8,in,in
758,9,his,his
758,10,leisurely,leisurely
759,0,movements,movements
759,1,and,and
759,2,the,the
759,3,secure,secure
759,4,position,position
759,5,of,of
759,6,his,his
759,7,feet,feet
759,8,upon,upon
759,9,the,the
759,10,lawn,lawn
759,11,suggested,suggested
760,0,that,that
760,1,it,it
760,2,was,was
760,3,Mr.,mr
760,4,Gatsby,gatsby
760,5,"himself,",himself
760,6,come,come
760,7,out,out
760,8,to,to
760,9,determine,determine
760,10,what,what
760,11,share,share
760,12,was,was
761,0,his,his
761,1,of,of
761,2,our,our
761,3,local,local
761,4,heavens.,heavens
763,0,I,i
763,1,decided,decided
763,2,to,to
763,3,call,call
763,4,to,to
763,5,him.,him
763,6,Miss,miss
763,7,Baker,baker
763,8,had,had
763,9,mentioned,mentioned
763,10,him,him
763,11,at,at
763,12,"dinner,",dinner
763,13,and,and
764,0,that,that
764,1,would,would
764,2,do,do
764,3,for,for
764,4,an,an
764,5,introduction.,introduction
764,6,But,but
764,7,I,i
764,8,didn’t,didnt
764,9,call,call
764,10,to,to
764,11,"him,",him
764,12,for,for
764,13,he,he
765,0,gave,gave
765,1,a,a
765,2,sudden,sudden
765,3,intimation,intimation
765,4,that,that
765,5,he,he
765,6,was,was
765,7,content,content
765,8,to,to
765,9,be,be
765,10,alone—he,alonehe
765,11,stretched,stretched
766,0,out,out
766,1,his,his
766,2,arms,arms
766,3,toward,toward
766,4,the,the
766,5,dark,dark
766,6,water,water
766,7,in,in
766,8,a,a
766,9,curious,curious
766,10,"way,",way
766,11,"and,",and
766,12,far,far
766,13,as,as
766,14,I,i
766,15,was,was
767,0,from,from
767,1,"him,",him
767,2,I,i
767,3,could,could
767,4,have,have
767,5,sworn,sworn
767,6,he,he
767,7,was,was
767,8,trembling.,trembling
767,9,Involuntarily,involuntarily
767,10,I,i
767,11,glanced,glanced
768,0,seaward—and,seawardand
768,1,distinguished,distinguished
768,2,nothing,nothing
768,3,except,except
768,4,a,a
768,5,single,single
768,6,green,green
768,7,"light,",light
768,8,minute,minute
769,0,and,and
769,1,far,far
769,2,"away,",away
769,3,that,that
769,4,might,might
769,5,have,have
769,6,been,been
769,7,the,the
769,8,end,end
769,9,of,of
769,10,a,a
769,11,dock.,dock
769,12,When,when
769,13,I,i
769,14,looked,looked
770,0,once,once
770,1,more,more
770,2,for,for
770,3,Gatsby,gatsby
770,4,he,he
770,5,had,had
770,6,"vanished,",vanished
770,7,and,and
770,8,I,i
770,9,was,was
770,10,alone,alone
770,11,again,again
770,12,in,in
770,13,the,the
771,0,unquiet,unquiet
771,1,darkness.,darkness
774,0,II,ii
776,0,About,about
776,1,halfway,halfway
776,2,between,between
776,3,West,west
776,4,Egg,egg
776,5,and,and
776,6,New,new
776,7,York,york
776,8,the,the
776,9,motor,motor
776,10,road,road
776,11,hastily,hastily
777,0,joins,joins
777,1,the,the
777,2,railroad,railroad
777,3,and,and
777,4,runs,runs
777,5,beside,beside
777,6,it,it
777,7,for,for
777,8,a,a
777,9,quarter,quarter
777,10,of,of
777,11,a,a
777,12,"mile,",mile
777,13,so,so
777,14,as,as
778,0,to,to
778,1,shrink,shrink
778,2,away,away
778,3,from,from
778,4,a,a
778,5,certain,certain
778,6,desolate,desolate
778,7,area,area
778,8,of,of
778,9,land.,land
778,10,This,this
778,11,is,is
778,12,a,a
778,13,valley,valley
779,0,of,of
779,1,ashes—a,ashesa
779,2,fantastic,fantastic
779,3,farm,farm
779,4,where,where
779,5,ashes,ashes
779,6,grow,grow
779,7,like,like
779,8,wheat,wheat
779,9,into,into
779,10,ridges,ridges
779,11,and,and
780,0,hills,hills
780,1,and,and
780,2,grotesque,grotesque
780,3,gardens;,gardens
780,4,where,where
780,5,ashes,ashes
780,6,take,take
780,7,the,the
780,8,forms,forms
780,9,of,of
780,10,houses,houses
780,11,and,and
781,0,chimneys,chimneys
781,1,and,and
781,2,rising,rising
781,3,smoke,smoke
781,4,"and,",and
781,5,"finally,",finally
781,6,with,with
781,7,a,a
781,8,transcendent,transcendent
781,9,"effort,",effort
781,10,of,of
782,0,ash-grey,ashgrey
782,1,"men,",men
782,2,who,who
782,3,move,move
782,4,dimly,dimly
782,5,and,and
782,6,already,already
782,7,crumbling,crumbling
782,8,through,through
782,9,the,the
782,10,powdery,powdery
783,0,air.,air
783,1,Occasionally,occasionally
783,2,a,a
783,3,line,line
783,4,of,of
783,5,grey,grey
783,6,cars,cars
783,7,crawls,crawls
783,8,along,along
783,9,an,an
783,10,invisible,invisible
783,11,"track,",track
784,0,gives,gives
784,1,out,out
784,2,a,a
784,3,ghastly,ghastly
784,4,"creak,",creak
784,5,and,and
784,6,comes,comes
784,7,to,to
784,8,"rest,",rest
784,9,and,and
784,10,immediately,immediately
784,11,the,the
785,0,ash-grey,ashgrey
785,1,men,men
785,2,swarm,swarm
785,3,up,up
785,4,with,with
785,5,leaden,leaden
785,6,spades,spades
785,7,and,and
785,8,stir,stir
785,9,up,up
785,10,an,an
785,11,impenetrable,impenetrable
786,0,"cloud,",cloud
786,1,which,which
786,2,screens,screens
786,3,their,their
786,4,obscure,obscure
786,5,operations,operations
786,6,from,from
786,7,your,your
786,8,sight.,sight
788,0,But,but
788,1,above,above
788,2,the,the
788,3,grey,grey
788,4,land,land
788,5,and,and
788,6,the,the
788,7,spasms,spasms
788,8,of,of
788,9,bleak,bleak
788,10,dust,dust
788,11,which,which
788,12,drift,drift
789,0,endlessly,endlessly
789,1,over,over
789,2,"it,",it
789,3,you,you
789,4,"perceive,",perceive
789,5,after,after
789,6,a,a
789,7,"moment,",moment
789,8,the,the
789,9,eyes,eyes
789,10,of,of
789,11,Doctor,doctor
789,12,T.,t
790,0,J.,j
790,1,Eckleburg.,eckleburg
790,2,The,the
790,3,eyes,eyes
790,4,of,of
790,5,Doctor,doctor
790,6,T.,t
790,7,J.,j
790,8,Eckleburg,eckleburg
790,9,are,are
790,10,blue,blue
790,11,and,and
791,0,gigantic—their,gigantictheir
791,1,retinas,retinas
791,2,are,are
791,3,one,one
791,4,yard,yard
791,5,high.,high
791,6,They,they
791,7,look,look
791,8,out,out
791,9,of,of
791,10,no,no
791,11,"face,",face
792,0,"but,",but
792,1,"instead,",instead
792,2,from,from
792,3,a,a
792,4,pair,pair
792,5,of,of
792,6,enormous,enormous
792,7,yellow,yellow
792,8,spectacles,spectacles
792,9,which,which
792,10,pass,pass
793,0,over,over
793,1,a,a
793,2,nonexistent,nonexistent
793,3,nose.,nose
793,4,Evidently,evidently
793,5,some,some
793,6,wild,wild
793,7,wag,wag
793,8,of,of
793,9,an,an
793,10,oculist,oculist
793,11,set,set
794,0,them,them
794,1,there,there
794,2,to,to
794,3,fatten,fatten
794,4,his,his
794,5,practice,practice
794,6,in,in
794,7,the,the
794,8,borough,borough
794,9,of,of
794,10,"Queens,",queens
794,11,and,and
794,12,then,then
795,0,sank,sank
795,1,down,down
795,2,himself,himself
795,3,into,into
795,4,eternal,eternal
795,5,"blindness,",blindness
795,6,or,or
795,7,forgot,forgot
795,8,them,them
795,9,and,and
795,10,moved,moved
796,0,away.,away
796,1,But,but
796,2,his,his
796,3,"eyes,",eyes
796,4,dimmed,dimmed
796,5,a,a
796,6,little,little
796,7,by,by
796,8,many,many
796,9,paintless,paintless
796,10,"days,",days
796,11,under,under
796,12,sun,sun
797,0,and,and
797,1,"rain,",rain
797,2,brood,brood
797,3,on,on
797,4,over,over
797,5,the,the
797,6,solemn,solemn
797,7,dumping,dumping
797,8,ground.,ground
799,0,The,the
799,1,valley,valley
799,2,of,of
799,3,ashes,ashes
799,4,is,is
799,5,bounded,bounded
799,6,on,on
799,7,one,one
799,8,side,side
799,9,by,by
799,10,a,a
799,11,small,small
799,12,foul,foul
799,13,"river,",river
799,14,"and,",and
800,0,when,when
800,1,the,the
800,2,drawbridge,drawbridge
800,3,is,is
800,4,up,up
800,5,to,to
800,6,let,let
800,7,barges,barges
800,8,"through,",through
800,9,the,the
800,10,passengers,passengers
800,11,on,on
801,0,waiting,waiting
801,1,trains,trains
801,2,can,can
801,3,stare,stare
801,4,at,at
801,5,the,the
801,6,dismal,dismal
801,7,scene,scene
801,8,for,for
801,9,as,as
801,10,long,long
801,11,as,as
801,12,half,half
801,13,an,an
802,0,hour.,hour
802,1,There,there
802,2,is,is
802,3,always,always
802,4,a,a
802,5,halt,halt
802,6,there,there
802,7,of,of
802,8,at,at
802,9,least,least
802,10,a,a
802,11,"minute,",minute
802,12,and,and
802,13,it,it
802,14,was,was
803,0,because,because
803,1,of,of
803,2,this,this
803,3,that,that
803,4,I,i
803,5,first,first
803,6,met,met
803,7,Tom,tom
803,8,Buchanan’s,buchanans
803,9,mistress.,mistress
805,0,The,the
805,1,fact,fact
805,2,that,that
805,3,he,he
805,4,had,had
805,5,one,one
805,6,was,was
805,7,insisted,insisted
805,8,upon,upon
805,9,wherever,wherever
805,10,he,he
805,11,was,was
805,12,known.,known
805,13,His,his
806,0,acquaintances,acquaintances
806,1,resented,resented
806,2,the,the
806,3,fact,fact
806,4,that,that
806,5,he,he
806,6,turned,turned
806,7,up,up
806,8,in,in
806,9,popular,popular
806,10,cafés,cafés
807,0,with,with
807,1,her,her
807,2,"and,",and
807,3,leaving,leaving
807,4,her,her
807,5,at,at
807,6,a,a
807,7,"table,",table
807,8,sauntered,sauntered
807,9,"about,",about
807,10,chatting,chatting
807,11,with,with
808,0,whomsoever,whomsoever
808,1,he,he
808,2,knew.,knew
808,3,Though,though
808,4,I,i
808,5,was,was
808,6,curious,curious
808,7,to,to
808,8,see,see
808,9,"her,",her
808,10,I,i
808,11,had,had
808,12,no,no
808,13,desire,desire
809,0,to,to
809,1,meet,meet
809,2,her—but,herbut
809,3,I,i
809,4,did.,did
809,5,I,i
809,6,went,went
809,7,up,up
809,8,to,to
809,9,New,new
809,10,York,york
809,11,with,with
809,12,Tom,tom
809,13,on,on
809,14,the,the
809,15,train,train
809,16,one,one
810,0,"afternoon,",afternoon
810,1,and,and
810,2,when,when
810,3,we,we
810,4,stopped,stopped
810,5,by,by
810,6,the,the
810,7,ash-heaps,ashheaps
810,8,he,he
810,9,jumped,jumped
810,10,to,to
810,11,his,his
810,12,feet,feet
811,0,"and,",and
811,1,taking,taking
811,2,hold,hold
811,3,of,of
811,4,my,my
811,5,"elbow,",elbow
811,6,literally,literally
811,7,forced,forced
811,8,me,me
811,9,from,from
811,10,the,the
811,11,car.,car
813,0,“We’re,were
813,1,getting,getting
813,2,"off,”",off
813,3,he,he
813,4,insisted.,insisted
813,5,“I,i
813,6,want,want
813,7,you,you
813,8,to,to
813,9,meet,meet
813,10,my,my
813,11,girl.”,girl
815,0,I,i
815,1,think,think
815,2,he’d,hed
815,3,tanked,tanked
815,4,up,up
815,5,a,a
815,6,good,good
815,7,deal,deal
815,8,at,at
815,9,"luncheon,",luncheon
815,10,and,and
815,11,his,his
815,12,determination,determination
816,0,to,to
816,1,have,have
816,2,my,my
816,3,company,company
816,4,bordered,bordered
816,5,on,on
816,6,violence.,violence
816,7,The,the
816,8,supercilious,supercilious
